,DATES,STATE,death,deathIncrease,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,negative,negativeIncrease,positive,positiveIncrease,positiveScore,recovered,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsPeopleViralIncrease,cases,deaths,Unnamed: 0,STEMERG,CLSCHOOL,CLDAYCR,STAYHOME,QRSOMEST,QR_ALLST,CLBSNS,CURFEW,CLREST,CLGYM,CLMOVIE,CLOSEBAR,CASCLOSE,FM_ALL,TLHLAUD,TLHLMED,ELECPRCR,CLS_RELG,CLS_HAIR
11986,08/05/20,Arkansas,508.0,18,3118.0,3118.0,516.0,64,488518.0,0,46293.0,912,0,38848.0,0,533899.0,0,0,46293.0,508.0,1168.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
11987,08/05/20,American Samoa,0.0,0,,,,0,1396.0,129,0.0,0,0,,0,1396.0,129,0,,,,,,,,,,,,,,,,,,,,,,
11988,08/05/20,Arizona,3932.0,87,13559.0,13559.0,1945.0,265,803339.0,12600,182203.0,1698,0,,0,1397596.0,15857,13088,182230.0,3933.0,816.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
11989,08/05/20,California,9703.0,202,,,7552.0,0,,0,524722.0,5295,0,,0,8409400.0,103687,0,532776.0,9866.0,1520.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
11990,08/05/20,Colorado,1851.0,2,6536.0,6536.0,320.0,20,516331.0,9303,48988.0,594,0,,27618,754644.0,27618,9881,49143.0,1857.0,1872.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
11991,08/05/20,Connecticut,4437.0,0,10807.0,10807.0,59.0,0,,0,50225.0,115,0,8613.0,0,909639.0,12473,0,50225.0,4437.0,2224.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
11992,08/05/20,District of Columbia,587.0,0,,,97.0,0,,0,12443.0,45,0,10015.0,2698,202825.0,2698,1505,12443.0,587.0,2928.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
11993,08/05/20,Delaware,587.0,0,,,47.0,0,175404.0,1233,15296.0,159,0,8339.0,3448,266019.0,3448,1392,15296.0,587.0,2576.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
11994,08/05/20,Florida,7751.0,225,28956.0,28956.0,7615.0,623,3312145.0,25017,495510.0,5424,0,,48947,4801814.0,48947,30481,502731.0,7626.0,3280.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
11995,08/05/20,Georgia,3984.0,63,19788.0,19788.0,3077.0,362,,0,201713.0,3765,0,,0,1726701.0,30856,0,186395.0,3899.0,3632.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
11996,08/05/20,Guam,5.0,0,,,3.0,0,23046.0,498,389.0,14,0,319.0,0,23435.0,512,0,1358.0,6.0,,,,,,,,,,,,,,,,,,,,
11997,08/05/20,Hawaii,27.0,1,208.0,208.0,83.0,7,129935.0,1671,2591.0,143,0,1354.0,2307,161400.0,2307,1814,2740.0,26.0,3984.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
11998,08/05/20,Iowa,899.0,11,,,248.0,0,449769.0,5440,46659.0,617,0,34733.0,0,496428.0,6057,6432,46836.0,900.0,5392.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
11999,08/05/20,Idaho,210.0,10,906.0,906.0,195.0,20,169653.0,3550,22234.0,559,0,7875.0,0,190520.0,4045,4045,22854.0,218.0,4336.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12000,08/05/20,Illinois,7770.0,28,,,1552.0,0,,0,187752.0,1759,0,,0,2896063.0,46668,0,188474.0,7776.0,4688.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12001,08/05/20,Indiana,3007.0,11,9148.0,9148.0,923.0,0,722250.0,6487,69975.0,720,0,,0,1063832.0,19817,7207,71685.0,3007.0,5040.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12002,08/05/20,Kansas,368.0,3,1821.0,1821.0,358.0,39,279001.0,6038,29717.0,841,0,,0,308718.0,6879,6879,30047.0,371.0,5744.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12003,08/05/20,Kentucky,752.0,1,3903.0,3903.0,620.0,52,,0,32741.0,544,0,8467.0,0,618793.0,12897,0,33823.0,771.0,6096.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12004,08/05/20,Louisiana,4096.0,45,,,1471.0,0,1343924.0,18528,125943.0,1482,0,89083.0,0,1469867.0,20010,0,126061.0,4096.0,6448.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12005,08/05/20,Massachusetts,8659.0,2,11993.0,11993.0,396.0,20,1139951.0,16878,119643.0,440,0,99021.0,0,1698416.0,25338,17216,119643.0,8659.0,7504.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12006,08/05/20,Maryland,3536.0,6,12922.0,12922.0,555.0,34,889969.0,9477,92426.0,572,0,5749.0,0,1326635.0,21762,10049,93000.0,3536.0,7152.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12007,08/05/20,Maine,124.0,1,390.0,390.0,10.0,2,,0,3992.0,17,0,3456.0,0,175895.0,2424,0,3992.0,124.0,6800.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12008,08/05/20,Michigan,6478.0,7,,,694.0,0,,0,93893.0,718,0,60022.0,0,2005494.0,26237,0,94045.0,6480.0,7856.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
12009,08/05/20,Minnesota,1670.0,10,5373.0,5373.0,305.0,27,829844.0,8895,57779.0,617,0,51223.0,11608,1090303.0,11608,9512,57820.0,1670.0,8208.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12010,08/05/20,Missouri,1272.0,6,,,882.0,0,675253.0,7810,55321.0,1241,0,,0,957863.0,10940,9051,55951.0,1337.0,8912.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12011,08/05/20,Northern Marianas,2.0,0,4.0,4.0,,0,12255.0,0,46.0,0,0,29.0,0,12301.0,0,0,,,,,,,,,,,,,,,,,,,,,,
12012,08/05/20,Mississippi,1804.0,51,4472.0,4472.0,1179.0,48,414378.0,12786,63444.0,1245,0,42391.0,0,477822.0,14031,0,63444.0,1804.0,8560.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12013,08/05/20,Montana,65.0,1,248.0,248.0,79.0,10,,0,4429.0,115,0,2820.0,0,183124.0,1888,0,4481.0,65.0,9264.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12014,08/05/20,North Carolina,2050.0,40,,,1167.0,0,,0,129288.0,1127,0,,0,1665423.0,11613,0,129454.0,2079.0,11728.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12015,08/05/20,North Dakota,112.0,1,394.0,394.0,42.0,5,154957.0,1420,7041.0,122,0,5837.0,5431,325826.0,5431,1557,7061.0,112.0,12080.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
12016,08/05/20,Nebraska,332.0,0,1644.0,1644.0,151.0,0,259927.0,3024,27178.0,222,0,19764.0,0,367751.0,3159,3249,27489.0,342.0,9616.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12017,08/05/20,New Hampshire,418.0,0,698.0,698.0,20.0,0,160688.0,1405,6719.0,26,0,5923.0,0,249006.0,2415,1431,6719.0,418.0,10320.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12018,08/05/20,New Jersey,15765.0,7,21565.0,21565.0,784.0,0,2003691.0,21725,185773.0,392,0,,0,2189464.0,22117,0,185180.0,15842.0,10672.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12019,08/05/20,New Mexico,667.0,9,2781.0,2781.0,138.0,28,,0,21566.0,226,0,8828.0,0,597408.0,6583,0,21566.0,667.0,11024.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
12020,08/05/20,Nevada,890.0,28,,,1148.0,0,438289.0,1381,52828.0,649,0,,8525,671522.0,8525,1645,52919.0,891.0,9968.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12021,08/05/20,New York,25179.0,4,,,564.0,0,,0,418225.0,636,0,,72668,6226435.0,72668,0,422935.0,32431.0,11376.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
12022,08/05/20,Ohio,3596.0,26,11231.0,11231.0,1004.0,112,,0,96305.0,1199,0,72950.0,0,1637232.0,19256,0,96305.0,3596.0,12432.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12023,08/05/20,Oklahoma,583.0,17,3445.0,3445.0,645.0,70,624166.0,6353,40564.0,1101,0,33383.0,0,664730.0,7454,0,40555.0,583.0,12784.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12024,08/05/20,Oregon,333.0,5,1688.0,1688.0,219.0,33,400215.0,2450,19699.0,333,0,3960.0,0,663095.0,6049,2749,19979.0,342.0,13136.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12025,08/05/20,Pennsylvania,7244.0,12,,,639.0,0,1169011.0,12491,115714.0,705,0,87942.0,19930,1673025.0,19930,13173,120492.0,7310.0,13488.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12026,08/05/20,Puerto Rico,246.0,9,,,507.0,0,305972.0,0,7684.0,271,0,,0,313656.0,271,0,19651.0,246.0,,,,,,,,,,,,,,,,,,,,
12027,08/05/20,Rhode Island,1012.0,1,2248.0,2248.0,79.0,6,194054.0,1491,19481.0,91,0,,3514,384487.0,3514,1582,19481.0,1012.0,13840.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12028,08/05/20,South Carolina,1894.0,47,5799.0,5799.0,1469.0,0,653150.0,6883,95472.0,1282,0,32859.0,0,748622.0,8165,0,95472.0,1894.0,14192.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
12029,08/05/20,South Dakota,137.0,1,856.0,856.0,43.0,10,107206.0,904,9168.0,89,0,8080.0,0,145089.0,1518,993,9168.0,137.0,14544.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
12030,08/05/20,Tennessee,1144.0,27,5001.0,5001.0,1448.0,101,,0,114098.0,1657,0,75550.0,0,1610604.0,19294,0,111305.0,1130.0,14896.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
12031,08/05/20,Texas,7497.0,236,,,8455.0,0,,0,459887.0,8706,0,315652.0,0,4565570.0,50225,0,482467.0,8152.0,15248.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12032,08/05/20,Utah,327.0,6,2519.0,2519.0,220.0,37,510131.0,4472,42328.0,421,0,30911.0,0,670353.0,6727,4935,42478.0,330.0,15600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12033,08/05/20,Virginia,2274.0,30,8126.0,8126.0,1304.0,41,,0,95049.0,798,0,,11665,1176180.0,11665,0,95049.0,2274.0,16304.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12034,08/05/20,Virgin Islands,8.0,0,,,,0,9622.0,310,481.0,18,0,374.0,0,10103.0,328,328,501.0,9.0,,,,,,,,,,,,,,,,,,,,
12035,08/05/20,Vermont,57.0,0,,,9.0,0,95681.0,583,1436.0,5,0,1254.0,0,126278.0,1473,588,1436.0,57.0,15952.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12036,08/05/20,Washington,1619.0,19,5779.0,5779.0,525.0,35,,0,62183.0,871,0,,15068,1159061.0,15068,664,62389.0,1704.0,16656.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12037,08/05/20,Wisconsin,977.0,9,4826.0,4826.0,330.0,43,944984.0,16139,61110.0,939,0,46323.0,19353,1326425.0,19353,17023,61247.0,979.0,17360.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12038,08/05/20,West Virginia,124.0,0,,,115.0,0,,0,7159.0,108,0,5218.0,0,297282.0,4051,0,7159.0,124.0,17008.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12039,08/05/20,Wyoming,27.0,0,169.0,169.0,16.0,0,52791.0,432,2923.0,39,0,2323.0,0,86507.0,1156,464,2923.0,27.0,17712.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12040,08/04/20,Alaska,25.0,0,158.0,158.0,33.0,2,,0,3392.0,61,0,987.0,0,252649.0,6842,0,4123.0,23.0,463.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12041,08/04/20,Alabama,1666.0,33,11100.0,11100.0,1572.0,235,628599.0,7209,93702.0,1041,0,35401.0,0,719489.0,8172,8172,93702.0,1666.0,111.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12042,08/04/20,Arkansas,490.0,15,3054.0,3054.0,526.0,88,488518.0,5715,45381.0,784,0,38000.0,0,533899.0,6499,0,45381.0,490.0,1167.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
12043,08/04/20,American Samoa,0.0,0,,,,0,1267.0,0,0.0,0,0,,0,1267.0,0,0,,,,,,,,,,,,,,,,,,,,,,
12044,08/04/20,Arizona,3845.0,66,13294.0,13294.0,2024.0,1894,790739.0,5818,180505.0,1008,0,,0,1381739.0,17483,6826,180537.0,3850.0,815.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
12045,08/04/20,California,9501.0,113,,,7630.0,0,,0,519427.0,4526,0,,0,8305713.0,121017,0,527258.0,9696.0,1519.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
12046,08/04/20,Colorado,1849.0,5,6516.0,6516.0,335.0,29,507028.0,2993,48394.0,426,0,,5105,727026.0,5105,3397,48492.0,1855.0,1871.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
12047,08/04/20,Connecticut,4437.0,0,10807.0,10807.0,60.0,0,,0,50110.0,48,0,8613.0,0,897166.0,12903,0,50110.0,4437.0,2223.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12048,08/04/20,District of Columbia,587.0,1,,,100.0,0,,0,12398.0,85,0,9959.0,1312,200127.0,1312,948,12398.0,587.0,2927.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12049,08/04/20,Delaware,587.0,2,,,42.0,0,174171.0,1567,15137.0,82,0,8303.0,2615,262571.0,2615,1649,15137.0,587.0,2575.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12050,08/04/20,Florida,7526.0,247,28333.0,28333.0,7857.0,589,3287128.0,26214,490086.0,5357,0,,48391,4752867.0,48391,31706,497322.0,7401.0,3279.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
12051,08/04/20,Georgia,3921.0,79,19426.0,19426.0,3094.0,302,,0,197948.0,2513,0,,0,1695845.0,19161,0,182462.0,3835.0,3631.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
12052,08/04/20,Guam,5.0,0,,,3.0,0,22548.0,343,375.0,7,0,318.0,0,22923.0,350,0,1344.0,6.0,,,,,,,,,,,,,,,,,,,,
12053,08/04/20,Hawaii,26.0,0,201.0,201.0,138.0,2,128264.0,3227,2448.0,206,0,1315.0,1789,159093.0,1789,3433,2568.0,26.0,3983.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12054,08/04/20,Iowa,888.0,6,,,243.0,0,444329.0,3695,46042.0,201,0,34023.0,0,490371.0,3896,4037,46231.0,888.0,5391.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12055,08/04/20,Idaho,200.0,3,886.0,886.0,106.0,12,166103.0,2110,21675.0,331,0,7617.0,0,186475.0,2415,2415,22357.0,214.0,4335.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12056,08/04/20,Illinois,7742.0,19,,,1496.0,0,,0,185993.0,1471,0,,0,2849395.0,42598,0,186598.0,7747.0,4687.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12057,08/04/20,Indiana,2996.0,16,9148.0,9148.0,980.0,144,715763.0,8714,69255.0,822,0,,0,1044015.0,19783,9536,70944.0,2996.0,5039.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12058,08/04/20,Kansas,365.0,0,1782.0,1782.0,232.0,0,272963.0,0,28876.0,0,0,,0,301839.0,0,0,29259.0,367.0,5743.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12059,08/04/20,Kentucky,751.0,7,3851.0,3851.0,638.0,36,,0,32197.0,689,0,8406.0,0,605896.0,7488,0,33209.0,769.0,6095.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12060,08/04/20,Louisiana,4051.0,27,,,1487.0,0,1325396.0,52332,124461.0,3615,0,74246.0,0,1449857.0,55947,0,124575.0,4051.0,6447.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12061,08/04/20,Massachusetts,8657.0,9,11973.0,11973.0,354.0,31,1123073.0,14878,119203.0,546,0,97595.0,0,1673078.0,24389,15316,119203.0,8657.0,7503.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12062,08/04/20,Maryland,3530.0,7,12888.0,12888.0,547.0,56,880492.0,10999,91854.0,710,0,5740.0,0,1304873.0,16377,11709,92416.0,3530.0,7151.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12063,08/04/20,Maine,123.0,-1,388.0,388.0,12.0,-1,,0,3975.0,5,0,3424.0,0,173471.0,1577,0,3975.0,123.0,6799.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12064,08/04/20,Michigan,6471.0,8,,,694.0,0,,0,93175.0,801,0,60022.0,0,1979257.0,27702,0,93293.0,6474.0,7855.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
12065,08/04/20,Minnesota,1660.0,4,5346.0,5346.0,328.0,48,820949.0,5505,57162.0,602,0,50426.0,7770,1078695.0,7770,6107,57202.0,1660.0,8207.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12066,08/04/20,Missouri,1266.0,11,,,891.0,0,667443.0,7382,54080.0,1193,0,,0,946923.0,10910,8575,54890.0,1330.0,8911.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12067,08/04/20,Northern Marianas,2.0,0,4.0,4.0,,0,12255.0,0,46.0,0,0,29.0,0,12301.0,0,0,,,,,,,,,,,,,,,,,,,,,,
12068,08/04/20,Mississippi,1753.0,42,4424.0,4424.0,1164.0,44,401592.0,0,62199.0,1074,0,42391.0,0,463791.0,1074,0,62199.0,1753.0,8559.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
12069,08/04/20,Montana,64.0,0,238.0,238.0,70.0,2,,0,4314.0,81,0,2766.0,0,181236.0,1728,0,4360.0,64.0,9263.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12070,08/04/20,North Carolina,2010.0,28,,,1166.0,0,,0,128161.0,1629,0,,0,1653810.0,19740,0,128236.0,2038.0,11727.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12071,08/04/20,North Dakota,111.0,2,389.0,389.0,51.0,10,153537.0,1571,6919.0,149,0,5715.0,4685,320395.0,4685,1778,6937.0,111.0,12079.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
12072,08/04/20,Nebraska,332.0,0,1644.0,1644.0,152.0,14,256903.0,2499,26956.0,254,0,19677.0,0,364592.0,3124,2758,27178.0,339.0,9615.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12073,08/04/20,New Hampshire,418.0,1,698.0,698.0,23.0,1,159283.0,1107,6693.0,33,0,5915.0,0,246591.0,2806,1140,6693.0,418.0,10319.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12074,08/04/20,New Jersey,15758.0,11,21565.0,21565.0,470.0,0,1981966.0,0,185381.0,404,0,,0,2167347.0,404,0,184845.0,15857.0,10671.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12075,08/04/20,New Mexico,658.0,3,2753.0,2753.0,133.0,23,,0,21340.0,210,0,8685.0,0,590825.0,13015,0,21340.0,658.0,11023.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
